id,country
Kuznetsova A,Russian federation
Kuznetsova AYu,empty
Kuznetsova DM,empty
Kuznetsova E,United states
Kuznetsova EM,Russian federation
Kuznetsova EV,Russian federation
Kuznetsova I,United kingdom
Kuznetsova JA,Russian federation
Kuznetsova O,United kingdom
Kuznetsova OV,Russian federation
Kuznetsova P,empty
Kuznetsova PO,Russian federation
Kuznetsova T,Russian federation
Kuznetsova TY,Russian federation
Kuznetsova VP,Russian federation
Kuznick PJ,United states
Kuznietsov M,Ukraine
Kuzuoglu U,United states
Kuße H,Germany
Kučera T,Czech republic
Kučerová I,Czech republic
Kučinskas D,Lithuania
Kučinskiene A,Lithuania
Kuś M,Poland
Kuśnierz R,Poland
KuşkuSönmez E,empty
Kušnere S,Latvia
Kuźma IB,Poland
Kuźmin D,Russian federation
Kužel P,Czech republic
Kvakhadze A,Georgia
Kvalvik I,Norway
Kvangraven IH,United kingdom
Kvartiuk V,Germany
Kvashnin Y,Russian federation
Kvashnin YN,Russian federation
Kvernberg A,Norway
Kveselava I,Georgia
Kvirikashvili A,United states
Kvit A,Ukraine
Kvitkovskaya AA,Russian federation
Kvizikevičius L,Lithuania
Kwak TH,empty
Kwapisz Williams K,Australia
Kwok H,Australia
Kymbat S,Kazakhstan
Kymlicka W,Canada
Kynch J,Bangladesh
Kyrbiatiev O,Ukraine
Kyrchaniv M,Russian federation
Kyrchanoff MW,Russian federation
Kyrchanov M,Russian federation
Kyris G,United kingdom
Kyrlezhev A,Russian federation
Kyrydon A,Ukraine
Kyrykbaeva SS,Norway
Kyselov O,United states
Kyselova T,Ukraine
Kyshtymova IM,Russian federation
Kyzayeva A,Kazakhstan
Kyzy Alimuradova AF,Azerbaijan
Kyzyrova A,Kazakhstan
Kádár K,Hungary
Kährik A,Estonia
Käsper M,Estonia
Kääriäinen K,Research institute of the evangelical lutheran church of finland
KékesdiBoldog D,empty
Kõiv K,Estonia
Kõiva M,Estonia
Kõll AM,empty
Kõlves K,Estonia
Kõnno A,Estonia
Kõresaar E,empty
Kõuts R,Estonia
Kõvamees A,Estonia
Köhring A,Germany
Köksal P,Turkey
Kölbl C,Germany
Köll AM,Sweden
Köller O,Germany
Köllner T,Germany
KönigParatore F,empty
Könönen M,Finland
Köppen B,Germany
Körte M,Germany
Köse R,Turkey
Köse İ,Turkey
Köstem S,Turkey
Köylü M,Kyrgyzstan
Kühn U,Germany
Kühn Z,Czech republic
Kührer F,Austria
Küllos I,Hungary
Külvik M,Estonia
Küpper H,Germany
Küppers A,Germany
Kürkçü B,Turkey
Kürkçü M,Turkey
Kütmann C,Germany
Küün E,Estonia
Kāle S,Latvia
Kārkliņa A,Latvia
Kıralp Ş,Cyprus
Kļave E,Latvia
Kļavinska A,empty
Kłagisz M,Poland
Kłosowski F,Poland
Křápek M,Czech republic
KŠivickaitĖ J,Lithuania
Kšandová D,Czech republic
Kūris P,United states
Kȩpińska E,Poland
Kаzyrytski LA,Spain
Kоlоmiеts OР,Russian federation
LINGE GJR,Australia
La Belle MC,Hungary
La Lova L,United kingdom
La Porte J,United kingdom
La Tela A,France
La Vecchia C,Italy
LaBrie D,United states
LaPasha R,empty
LaPierre B,empty
LaPorte J,United kingdom
LaPorte N,United kingdom
LaSala MC,United states
Laak M,Estonia
Laakkonen S,Finland
Laamanen V,Finland
Laanekask H,Estonia
Laanemets M,Estonia
Laanes E,Estonia
Laaniste M,empty
Labache L,France
Labaree DF,United states
Labarre F,Canada
Labban M,United states
Labbe J,United kingdom
Labinska H,Ukraine
Labrador Ben JM,Ucm/instituto de filosofía csic
Labrianidis L,Greece
Labus A,Croatia
Lacasa ID,Germany
Lacche L,Italy
Lacerda F,Brazil
Lachininskii SS,Russian federation
Lachmann R,Germany
Lachover E,Israel
Lacina B,Norway
Lackenbauer PW,Canada
Lacko B,Czech republic
Lacny S,United kingdom
Lacovsky E,Israel
Laczó D,Hungary
Ladd B,Germany
Ladinig A,Austria
Ladizesky K,United kingdom
Ladygin I,Russian federation
Ladygina YV,United states
Ladykowska A,empty
Ladynin I,empty
Ladynin IA,Russian federation
Laffond JCR,Spain
Lafitsky V,Russian federation
Lafont S,United states
Lagadec E,France
Lagendijk V,United states
Lagerberg R,empty
Lagerberg RJ,Australia
Lagerspetz K,Finland
Lagerspetz M,Finland
Lagurev A,Russian federation
Lagutenko O,empty
Lagutenko OА,Ukraine
Lagutin EI,Kazakhstan
Lagutina IN,Russian federation
Lagutina M,Russian federation
Lagutina ML,empty
Lagutkina MD,Russian federation
Lahey DJ,Canada
LahjoujiSeppälä MZ,empty
Lai C,China
Lai D,United states
LaiHenderson S,empty
Laibman D,United states
Laidinen EP,empty
Laihonen P,Hungary
Laime S,empty
Laine A,empty
Laine J,Finland
Laine JP,empty
LaineFrigren T,empty
Lainela S,Finland
Laineste L,Estonia
Laing D,United kingdom
Laird RF,United states
Laitin DD,United states
Lajus J,Germany
Lajus JA,empty
Lajusticia FSR,Spain
Lakatos AL,Romania
Lakbaev KS,Kazakhstan
Lake J,United kingdom
Lakhmotkina VI,Russian federation
Lakiziuk AA,Russian federation
Lakomova D,Russian federation
Laktyukhina EG,empty
Lakševics K,Latvia
Lal V,United states
Laletina OS,Russian federation
Laliberte TG,Canada
Lalitendra K,India
Lall R,United states
Lallement R,France
Lallukka S,Finland
Lalor O,United kingdom
Lam DB,Viet nam
Lam K,United states
Lamazhaa C,empty
Lamazhaa CK,Russian federation
Lamazhaa CKO,empty
Lambakis SJ,United states
Lamberg JA,empty
Lambert FH,United kingdom
Lambert JL,empty
Lamberti S,Austria
Lambeth BS,United states
Lambie G,United kingdom
Lambroschini S,Germany
Lamelle M,United states
Lamers JP,empty
Lamers JPA,Germany
Lamoreaux JW,United kingdom
Lampard MT,United states
Lampe JR,United states
Lampland M,United states
Lamy F,Kyrgyzstan
Lamy J,France
Lan Y,Japan
Lan YF,empty
Lanahan B,United states
Lancereau G,Italy
Landa I,Czech republic
Landa K,empty
Landa LN,United states
Landau D,United states
Landau J,Germany
Landau JM,Israel
Landau S,United states
Landau SF,Israel
Lander CD,United kingdom
Landina OV,Russian federation
Landolt E,Switzerland
Lane D,United kingdom
Lane T,United kingdom
Lang E,Germany
Lang M,United kingdom
Lang NA,United states
Lang P,Germany
Lang U,Germany
Langa ENB,Brazil
Langbein J,Germany
Lange A,Estonia
Lange F,Luxembourg
Langenbacher E,United states
Langer K,Estonia
Langfeldt B,
Langford M,Norway
Langford VPE,Canada
Langlois CC,empty
Langlois JPP,empty
Langlois RN,United states
Lankauskas G,Canada
Lankina T,empty
Lankina TV,United kingdom
Lanko D,Russian federation
Lankots E,Estonia
Lankov A,South korea
Lankov AN,empty
Lannik L,Russian federation
Lannon GP,United states
Lanoszka A,United kingdom
Lanoux A,United states
Lansetti S,Italy
Lansford T,United states
Lanskoy M,United states
Lanteigne M,Norway
Lantsova JN,Russian federation
Lanvers U,Uk
Lanzillotti I,United states
Lanzillotti IT,empty
Lapaeva VV,Russian federation
Lapatniova A,empty
Lapid Y,United states
Lapidus G,empty
Lapidus GW,United states
Lapidus R,Israel
Lapin L,empty
Lapin NI,Russian federation
Lapin NS,Kazakhstan
Lapina N,Russian federation
Lapkin V,Russian federation
Lapkin VV,empty
Lapo PM,Kazakhstan
Laposhina A,Russian federation
LappiSeppälä T,empty
Lappo GM,Russian federation
Lapshina EG,Russian federation
Lapshyna I,Ukraine
Laptander R,Netherlands
Laputková A,Czech republic
Laputska V,Polish academy of sciences
Laqueur W,United states
Laqueur WZ,empty
Larin A,Russian federation
Larin E,Russian federation
Larina E,Russian federation
Larina EI,empty
Larina OG,Russian federation
Larionova M,Russian federation
Larionova N,Russian federation
Larisa VD,Russian federation
Larivière V,Canada
Larkin P,empty
Larkina T,Faculty of social sciences
Larmour P,Australia
Laron G,Israel
Larrabee FS,United states
Larres K,United states
Larrimore SC,United states
Larrison C,
Larsen N,United states
Larsen S,empty
Larson DL,United states
Larson DW,United states
Larson J,United states
Larsson G,Sweden
Laruelle M,United states
Laryš M,Czech republic
Lasala MC,United states
Lasas A,empty
Lasater ML,United states
Lascoumes P,France
Lash C,Poland
Lash M,United states
Lasinska M,Ukraine
Laskar KA,India
Laski HJ,empty
Laskowska K,Poland
Lasmane A,Latvia
Lassan E,Lithuania
Lasserre F,Canada
Lassila J,Finland
Lassner P,United states
Last D,United states
Laszczkowski M,Poland
Latham J,United kingdom
Latkin A,Russian federation
Latkin C,United states
Latov YV,Russian federation
Latov YuV,empty
Latova NV,Russian federation
Latta A,United states
Lattik M,Estonia
Lattuca LR,United states
Latun V,Russian federation
LatvyteGustaitiene N,empty
Latypov A,United states
Latyshev AV,Russian federation
Lauderdale DS,United states
Laugesen A,Australia
Lauk C,Austria
Lauk E,Lithuania
Laukaityte R,Lithuania
Laukaitytė R,empty
Lauko V,Slovakia
Lauletta JF Jr,empty
Laumulin M,Kazakhstan
Launer MK,United states
Launius RD,United states
Lauri T,Estonia
Laurinavichus C,Lithuania
Laurinavicius Č,empty
Laurinavičius M,United states
Laurinavičius Č,Lithuania
Lauristin M,Estonia
Laurukhin A,Russian federation
Laurušaitė L,Lithuania
Laurén K,Finland
Lautenschläger H,Brazil
Lauterbach B,Germany
Lauček A,Slovakia
Laužackas R,Lithuania
Lavee Y,Israel
Laverty N,United states
LaviSteiner O,empty
Lavie Y,Israel
Lavigne M,France
Laville C,France
Lavitskaya MI,Russian federation
Lavoie M,United states
Lavoy PR,United states
Lavreniuk M,Ukraine
Lavrenov SY,Russian federation
Lavrenova O,Russian federation
Lavrenova OA,empty
Lavrenteva MYu,empty
Lavrentiev I,
Lavrentii R,Ukraine
Lavrentyeva M,Russian federation
Lavric A,Agentia pentru stiinta si memorie militara
Lavrillier A,France
Lavrishcheva E,Russian federation
Lavroukhin V,Russian federation
Lavrov L,Russian federation
Lavrov R,Ukraine
Lavrova AM,Russian federation
Lavrushina EV,Russian federation
Lavrut O,Ukraine
Law DS,United states
Law RD,United states
Law WW,empty
Lawler S,United kingdom
Lawless K,Ireland
Lawrance A,United kingdom
Lawrence D,United kingdom
Lawrence P,empty
Lawrence SV,empty
Lawson ED,Israel
Lawson FH,United states
Lawson G,United kingdom
Lawson K,empty
Lawton D,United states
Laycock J,United states
Layne P,United states
Layton E,
Lazar A,Singapore
Lazar MM,Singapore
Lazar Z,Hungary
Lazarashvili G,Georgia
Lazarenko V,Ukraine
Lazarenko VA,Russian federation
Lazarev E,United states
Lazarev V,United states
Lazarev Y,Russian federation
Lazareva E,Russian federation
Lazareva MS,Russian federation
Lazareva O,Russian federation
Lazareva OV,Russian federation
Lazaridis G,United kingdom
Lazarowitz A,United states
Lazarus S,United states
Lazauskaitė R,empty
Lazauskas S,Lithuania
Lazdinis I,Lithuania
Lazdinis M,Lithuania
Lazdiņš J,Latvia
Lazenby M,United states
Lazeru S,Romania
Lazetic P,United kingdom
Lazin FA,Israel
Lazinger SS,Israel
Lazorevych I,Ukraine
Lazowski A,United kingdom
Lazzat D,empty
Lazzerini EJ,United states
Lazzerini EL,United states
LaóMontes A,empty
Lašas A,Lithuania
Le Blanc P,United states
Le Bourhis E,empty
Le Foll C,United kingdom
Le Guelte G,France
Le Pavic G,Belgium
Le Pors A,France
Le T,New zealand
Le Torrivellec X,France
Le VA,United kingdom
Le Voguer G,France
LeGloannec AM,empty
LeSavoy B,United states
Leach S,United kingdom
Leah CM,United states
Leahy EL,Germany
Leake E,United kingdom
Leal EC,Portugal
Leandro FJ,Portugal
Leary BO,United states
Leasure RW,United states
Leavitt M,United states
Lebanidze B,Georgia
Lebed AV,Russian federation
Lebedenko EJu,empty
Lebedenko S,Italy
Lebedev D,Russian federation
Lebedev I,Russian federation
Lebedev MV,Russian federation
Lebedev P,Russian federation
Lebedev PS,Russian federation
Lebedev S,Russian federation
Lebedev SD,Russian federation
Lebedev SV,Russian federation
Lebedev V,Japan
Lebedev VV,empty
Lebedeva IS,Russian federation
Lebedeva M,Russian federation
Lebedeva MM,empty
Lebedeva MV,Russian federation
Lebedeva N,Russian federation
Lebedeva NB,Russian federation
Lebedeva NM,empty
Lebedeva NS,Russian federation
Lebedeva O,Poland
Lebedintseva L,Russian federation
Lebedzeva M,
Lebenkova TV,Russian federation
Lebenson R,empty
Leber G,Germany
Leblanc L,United states
Lebok U,empty
Lebok UH,Germany
Lebovic JH,United states
Lebow RN,Italy
Lechthaler F,Switzerland
Lecklider AS,empty
Ledberg S,Sweden
Ledeneva A,United kingdom
Ledeneva AV,empty
Ledneva YV,Russian federation
Ledrov SM,Russian federation
Lee AS,United states
Lee BH,empty
Lee BM,United states
Lee C,South korea
Lee CC,empty
Lee CS,empty
Lee H,South korea
Lee HP,Australia
Lee HY,Hong kong
Lee III RW,United states
Lee J,United states
Lee JCK,empty
Lee JE,empty
Lee JK,United states
Lee JY,empty
Lee K,China
Lee L,Russian federation
Lee M,South korea
Lee MT,United states
Lee N,United kingdom
Lee PJ,Canada
Lee R,United states
Lee RM,United states
Lee RW III,empty
Lee S,United states
Lee SH,United states
Lee SM,empty
Lee SS,United states
Lee T,Taiwan
Lee WT,United states
Leek J,Poland
Lees LM,empty
Leese CB,United states
Leeson PT,United states
Leet DR,United states
Leete A,Estonia
Leetmaa K,Estonia
Leezenberg M,Netherlands
Lefebvre JA,United states
Leff CS,United states
Leffel J,United states
Leffler MP,empty
Lefèvre C,France
Leggatt T,United kingdom
Legge Jr JS,empty
Leggett JA,empty
Leggett RE,United states
Legkiy DM,Kazakhstan
Legro JW,United states
Legters LH,United states
Legucka A,Poland
Legum C,United states
Legvold R,United states
Lehečka M,Czech republic
Lehman H,empty
Lehmann M,Germany
Lehmann S,United states
Lehmann SG,empty
Lehmbruch B,Netherlands
Lehner O,empty
Lehnhardt J,Germany
Lehoczki B,Hungary
Lehrke JP,Germany
Lehti M,Finland
Lehtimäki M,Finland
Lehtinen AA,Finland
Lehtinen I,Finland
Lehtisaari K,Finland
Lehto X,United states
Lei G,China
Leib J,United states
Leibovich E,Israel
Leibovich O,empty
Leibovich OL,Russian federation
Leibovitz T,Israel
Leich HM,United states
Leichtová MB,United kingdom
Leidel M,Germany
Leigh A,United states
Leigh M,Belgium
Leighton M,United states
Leikin M,Israel
Leikin R,Israel
Leikinb M,Israel
Leinarte D,United kingdom
Leinsalu M,Estonia
Leinwand AJ,Poland
Leite FB,Brazil
Leitenberg M,United states
Leitner J,Austria
Leiße O,Germany
Leišytė L,Germany
Leja V,Latvia
Lekaidze T,Georgia
Lekarenko O,Russian federation
Lekarevich Y,Russian federation
Lekmanov O,Faculty of humanities
Leksin VN,Russian federation
Leksyutina Y,Russian federation
Lektorsky VA,Russian federation
Lektzian D,United states
Lelli I,Italy
Lellouche P,France
Leman J,Belgium
Lemberg H,empty
Lemieux F,United states
Lemish D,Israel
Lemon A,empty
Lemon AM,United states
Lemon E,United states
Lempert D,United states
Lems A,Germany
Lemée C,France
Len S,empty
Lenarczyk W,Poland
Lenart A,Poland
Lenches ET,Colombia
Leng RJ,United states
Lenihan DJ,United states
Lenin V,empty
Lenin VI,empty
Lenkart J,United states
Lennon JJ,United kingdom
Lennon O,United states
Lenoe M,United states
Lenoir N,France
Lenskaya E,Russian federation
Lenski G,United states
Lent JA,United states
Lentini P,Australia
Lentner C,Hungary
Lenton R,Canada
Lentz S,Germany
LeoGrande WM,United states
Leogrande WM,United states
Leon DA,Norway
Leonard CS,United kingdom
Leonard GB,United states
Leonard SE,empty
Leonard WR,Canada
Leonavicius V,empty
Leonavičienė A,Lithuania
Leonavičius V,Lithuania
Leonczyk S,Poland
Leonidou LC,Cyprus
Leonov A,Russian federation
Leonov AS,empty
Leonov AV,Russian federation
Leonova NB,Russian federation
Leonova OV,Russian federation
Leontiev L,Netherlands
Leontieva OB,empty
Leontyeva O,Russian federation
Leontyeva TV,Russian federation
Leontyeva YV,Russian federation
Leopardi A,Italy
Leopold L,Germany
Leostrin A,Russian federation
Leous L,Belarus
Leoussi AS,United kingdom
Lepele V,Russian federation
Lepeshkina S,Australia
Lepgold J,Georgetown university
Lepik P,Estonia
Lepingwell JW,empty
Lepisto E,empty
Leppik M,Estonia
Lepri C,Iris
Lepshokova ZKH,Russian federation
Lerhis A,Latvia
Lerman S,United kingdom
Lerman Z,Israel
Lerner A,Canada
Lerner AM,United states
Lerner J,Israel
Lerner KM,United states
Lerner M,Israel
LernerGeva L,empty
Lesaffer R,Belgium
Lesanu A,Germany
Lesar Judge S,United states
Lescevica M,Latvia
Leshchenko N,United kingdom
Leshchenko YA,Russian federation
Leshchinskaia NM,Russian federation
Leshem E,Israel
Leshkevich A,Belarus
Leshukov O,Russian federation
Lesiv M,Austria
Leskinen M,Russian federation
Leskova IV,Russian federation
Leslie E,United kingdom
Lesnard L,Laboratoire de sociologie quantitative (crest-insee)
Lesneskie EG,United states
Lesser IO,United states
Lester D,United states
Lester G,United states
Lester J,United kingdom
Leszczyński A,Poland
Letko P,Poland
Letnyakov D,empty
Letnyakov DE,Russian federation
Leto MR,Italy
Lettieri DJ,empty
Letunovska N,Ukraine
Letyaev VA,Russian federation
Letyukhin I,Russian federation
Leukavets V,Sweden
Leung CK,empty
Leung Ck,empty
Leung MTT,empty
Leung S,Australia
Leupold D,United states
Leupold G,Germany
Leustean L,empty
Leustean LN,United kingdom
LevRan S,empty
LevWiesel R,empty
Levada IA,empty
Levada YA,Russian federation
Levakin AS,Russian federation
Levakin IV,Russian federation
Levanon V,Israel
Levant A,Canada
Levantovskaya M,United states
Levashov VK,Russian federation
Levav I,Israel
Levchenko J,Russian federation
Levchenko S,Ukraine
Levchenko VV,Ukraine
Levchenkov A,Russian federation
Levchuk N,Ukraine
Levchuk P,Poland
Leven B,United states
Levene M,United kingdom
Leveque L,France
Levering RB,United states
Levers C,Germany
Levey Z,Israel
LeviKeren M,empty
LeviSanchez S,empty
Levich AP,empty
Levin A,empty
Levin DH,United states
Levin G,Russian federation
Levin GP,empty
Levin I,United states
Levin SN,Russian federation
Levin T,Israel
Levin VI,Russian federation
Levin YA,Russian federation
